dataset,external_gene_name,xci.class,celltype.organ.sample,measure,ratio.xi.expression,allele.count
scLinaX_tabula_sapiens,XIST,nonPAR_escape,Spleen,original,0.007,150
scLinaX_tabula_sapiens,ZBTB33,nonPAR_inactive,Spleen,original,0.057,159
scLinaX_tabula_sapiens,ZC4H2,nonPAR_inactive,Spleen,original,0.000,13
scLinaX_tabula_sapiens,ZDHHC9,nonPAR_inactive,Spleen,original,0.111,18
scLinaX_tabula_sapiens,ZFX,nonPAR_escape,Spleen,original,0.360,203
scLinaX_tabula_sapiens,ZMAT1,nonPAR_variable,Spleen,original,0.000,23
scLinaX_tabula_sapiens,ZNF182,nonPAR_inactive,Spleen,original,0.017,58
scLinaX_tabula_sapiens,ZNF275,nonPAR_inactive,Spleen,original,0.023,44
scLinaX_tabula_sapiens,ZNF280C,nonPAR_variable,Spleen,original,0.045,67
scLinaX_tabula_sapiens,ZNF630,nonPAR_inactive,Spleen,original,0.000,10
scLinaX_tabula_sapiens,ZNF630-AS1,nonPAR_unknown,Spleen,original,0.000,14
scLinaX_tabula_sapiens,ZNF674,nonPAR_inactive,Spleen,original,0.027,37
scLinaX_tabula_sapiens,ZNF75D,nonPAR_inactive,Spleen,original,0.021,95
scLinaX_tabula_sapiens,ZNF81,nonPAR_inactive,Spleen,original,0.304,23
scLinaX_tabula_sapiens,ZRSR2,nonPAR_escape,Spleen,original,0.464,28
scLinaX_tabula_sapiens,ABCD1,nonPAR_inactive,Thymus,original,0.021,48
scLinaX_tabula_sapiens,ACE2,nonPAR_escape,Thymus,original,0.000,14
scLinaX_tabula_sapiens,ACOT9,nonPAR_inactive,Thymus,original,0.036,55
scLinaX_tabula_sapiens,ACSL4,nonPAR_inactive,Thymus,original,0.037,27
scLinaX_tabula_sapiens,ADGRG2,nonPAR_inactive,Thymus,original,0.000,15
scLinaX_tabula_sapiens,AIFM1,nonPAR_inactive,Thymus,original,0.000,31
scLinaX_tabula_sapiens,ALG13,nonPAR_variable,Thymus,original,0.456,204
scLinaX_tabula_sapiens,AP1S2,nonPAR_escape,Thymus,original,0.149,175
scLinaX_tabula_sapiens,APEX2,nonPAR_inactive,Thymus,original,0.000,30
scLinaX_tabula_sapiens,ARAF,nonPAR_inactive,Thymus,original,0.375,16
scLinaX_tabula_sapiens,ARHGAP4,nonPAR_variable,Thymus,original,0.060,268
scLinaX_tabula_sapiens,ARHGAP6,nonPAR_inactive,Thymus,original,0.031,32
scLinaX_tabula_sapiens,ARL13A,nonPAR_inactive,Thymus,original,0.000,20
scLinaX_tabula_sapiens,ARMCX1,nonPAR_inactive,Thymus,original,0.031,32
scLinaX_tabula_sapiens,ARMCX3,nonPAR_inactive,Thymus,original,0.000,65
scLinaX_tabula_sapiens,ARMCX4,nonPAR_inactive,Thymus,original,0.077,13
scLinaX_tabula_sapiens,ARMCX5-GPRASP2,nonPAR_unknown,Thymus,original,0.000,20
scLinaX_tabula_sapiens,ARR3,nonPAR_inactive,Thymus,original,0.000,16
scLinaX_tabula_sapiens,ARSD,nonPAR_escape,Thymus,original,0.151,119
scLinaX_tabula_sapiens,ARSD-AS1,nonPAR_unknown,Thymus,original,0.167,48
scLinaX_tabula_sapiens,ATG4A,nonPAR_inactive,Thymus,original,0.000,12
scLinaX_tabula_sapiens,ATP11C,nonPAR_inactive,Thymus,original,0.038,80
scLinaX_tabula_sapiens,ATP7A,nonPAR_variable,Thymus,original,0.000,39
scLinaX_tabula_sapiens,ATRX,nonPAR_inactive,Thymus,original,0.030,440
scLinaX_tabula_sapiens,BCAP31,nonPAR_inactive,Thymus,original,0.000,12
scLinaX_tabula_sapiens,BCLAF3,nonPAR_inactive,Thymus,original,0.058,104
scLinaX_tabula_sapiens,BCOR,nonPAR_inactive,Thymus,original,0.000,18
scLinaX_tabula_sapiens,BCORL1,nonPAR_inactive,Thymus,original,0.011,94
scLinaX_tabula_sapiens,BGN,nonPAR_inactive,Thymus,original,0.000,52
scLinaX_tabula_sapiens,BRCC3,nonPAR_inactive,Thymus,original,0.167,12
scLinaX_tabula_sapiens,BRWD3,nonPAR_inactive,Thymus,original,0.033,120
scLinaX_tabula_sapiens,CA5BP1-CA5B,nonPAR_unknown,Thymus,original,0.237,76
scLinaX_tabula_sapiens,CASK,nonPAR_inactive,Thymus,original,0.455,33
scLinaX_tabula_sapiens,CD40LG,nonPAR_variable,Thymus,original,0.105,19
scLinaX_tabula_sapiens,CDR1,nonPAR_inactive,Thymus,original,0.042,48
scLinaX_tabula_sapiens,CFAP47,nonPAR_escape,Thymus,original,0.435,23
scLinaX_tabula_sapiens,CH17-340M24.3,nonPAR_unknown,Thymus,original,0.038,210
scLinaX_tabula_sapiens,CHIC1,nonPAR_inactive,Thymus,original,0.035,85
scLinaX_tabula_sapiens,CHM,nonPAR_inactive,Thymus,original,0.096,125
scLinaX_tabula_sapiens,CHMP1B2P,nonPAR_unknown,Thymus,original,0.071,14
scLinaX_tabula_sapiens,CITED1,nonPAR_inactive,Thymus,original,0.000,14
scLinaX_tabula_sapiens,CLCN4,nonPAR_inactive,Thymus,original,0.000,31
scLinaX_tabula_sapiens,CLCN5,nonPAR_inactive,Thymus,original,0.000,26
scLinaX_tabula_sapiens,CLIC2,nonPAR_inactive,Thymus,original,0.119,143
scLinaX_tabula_sapiens,CNKSR2,nonPAR_variable,Thymus,original,0.000,25
scLinaX_tabula_sapiens,CSTF2,nonPAR_inactive,Thymus,original,0.000,27
scLinaX_tabula_sapiens,CTPS2,nonPAR_variable,Thymus,original,0.000,22
scLinaX_tabula_sapiens,CXorf38,nonPAR_escape,Thymus,original,0.357,14
scLinaX_tabula_sapiens,CXorf56,nonPAR_inactive,Thymus,original,0.000,40
scLinaX_tabula_sapiens,CYBB,nonPAR_inactive,Thymus,original,0.008,121
scLinaX_tabula_sapiens,CYSLTR1,nonPAR_inactive,Thymus,original,0.029,207
scLinaX_tabula_sapiens,DANT2,nonPAR_unknown,Thymus,original,0.016,61
scLinaX_tabula_sapiens,DDX3X,nonPAR_escape,Thymus,original,0.323,310
scLinaX_tabula_sapiens,DIAPH2,nonPAR_inactive,Thymus,original,0.034,59
scLinaX_tabula_sapiens,DIAPH2-AS1,nonPAR_variable,Thymus,original,0.000,12
scLinaX_tabula_sapiens,DIPK2B,nonPAR_inactive,Thymus,original,0.096,94
scLinaX_tabula_sapiens,DMD,nonPAR_inactive,Thymus,original,0.261,23
scLinaX_tabula_sapiens,DNASE1L1,nonPAR_inactive,Thymus,original,0.010,287
scLinaX_tabula_sapiens,EDA,nonPAR_inactive,Thymus,original,0.000,20
scLinaX_tabula_sapiens,EFNB1,nonPAR_inactive,Thymus,original,0.067,15
scLinaX_tabula_sapiens,EIF1AX,nonPAR_escape,Thymus,original,0.307,75
scLinaX_tabula_sapiens,EIF2S3,nonPAR_escape,Thymus,original,0.329,380
scLinaX_tabula_sapiens,ELF4,nonPAR_inactive,Thymus,original,0.015,67
scLinaX_tabula_sapiens,ENOX2,nonPAR_inactive,Thymus,original,0.019,108
scLinaX_tabula_sapiens,EOLA1,nonPAR_inactive,Thymus,original,0.300,20
scLinaX_tabula_sapiens,F8,nonPAR_inactive,Thymus,original,0.059,491
scLinaX_tabula_sapiens,FAM120C,nonPAR_inactive,Thymus,original,0.000,25
scLinaX_tabula_sapiens,FAM122C,nonPAR_inactive,Thymus,original,0.545,22
scLinaX_tabula_sapiens,FAM239B,nonPAR_unknown,Thymus,original,0.278,18
scLinaX_tabula_sapiens,FGD1,nonPAR_inactive,Thymus,original,0.000,16
scLinaX_tabula_sapiens,FHL1,nonPAR_inactive,Thymus,original,0.010,99
scLinaX_tabula_sapiens,FMR1,nonPAR_inactive,Thymus,original,0.013,152
scLinaX_tabula_sapiens,FMR1-AS1,nonPAR_inactive,Thymus,original,0.000,11
scLinaX_tabula_sapiens,FTSJ1,nonPAR_inactive,Thymus,original,0.022,45
scLinaX_tabula_sapiens,FUNDC2,nonPAR_inactive,Thymus,original,0.059,17
scLinaX_tabula_sapiens,GAB3,nonPAR_inactive,Thymus,original,0.000,30
scLinaX_tabula_sapiens,GCNA,nonPAR_inactive,Thymus,original,0.019,53
scLinaX_tabula_sapiens,GEMIN8,nonPAR_escape,Thymus,original,0.091,11
scLinaX_tabula_sapiens,GNL3L,nonPAR_inactive,Thymus,original,0.029,523
scLinaX_tabula_sapiens,GPR143,nonPAR_variable,Thymus,original,0.067,15
scLinaX_tabula_sapiens,GPR173,nonPAR_inactive,Thymus,original,0.000,14
scLinaX_tabula_sapiens,GPR174,nonPAR_variable,Thymus,original,0.162,228
scLinaX_tabula_sapiens,GPRASP1,nonPAR_inactive,Thymus,original,0.000,30
scLinaX_tabula_sapiens,HAUS7,nonPAR_inactive,Thymus,original,0.022,46
scLinaX_tabula_sapiens,HCFC1,nonPAR_variable,Thymus,original,0.000,10
scLinaX_tabula_sapiens,HDX,nonPAR_inactive,Thymus,original,0.077,13
scLinaX_tabula_sapiens,HPRT1,nonPAR_inactive,Thymus,original,0.059,17
scLinaX_tabula_sapiens,HUWE1,nonPAR_inactive,Thymus,original,0.016,257
scLinaX_tabula_sapiens,IGBP1,nonPAR_inactive,Thymus,original,0.000,138
scLinaX_tabula_sapiens,IL13RA1,nonPAR_inactive,Thymus,original,0.023,388
scLinaX_tabula_sapiens,IL2RG,nonPAR_unknown,Thymus,original,0.106,132
scLinaX_tabula_sapiens,IRAK1,nonPAR_inactive,Thymus,original,0.028,144
scLinaX_tabula_sapiens,JADE3,nonPAR_inactive,Thymus,original,0.029,34
scLinaX_tabula_sapiens,JPX,nonPAR_escape,Thymus,original,0.435,333
scLinaX_tabula_sapiens,KANTR,nonPAR_inactive,Thymus,original,0.021,96
scLinaX_tabula_sapiens,KDM5C,nonPAR_escape,Thymus,original,0.418,110
scLinaX_tabula_sapiens,KDM6A,nonPAR_escape,Thymus,original,0.496,115
scLinaX_tabula_sapiens,KLF8,nonPAR_inactive,Thymus,original,0.030,203
scLinaX_tabula_sapiens,KLHL13,nonPAR_inactive,Thymus,original,0.000,12
scLinaX_tabula_sapiens,LINC00630,nonPAR_unknown,Thymus,original,0.020,51
scLinaX_tabula_sapiens,LINC00893,nonPAR_variable,Thymus,original,0.042,24
scLinaX_tabula_sapiens,LINC00894,nonPAR_inactive,Thymus,original,0.000,33
scLinaX_tabula_sapiens,LINC01278,nonPAR_inactive,Thymus,original,0.000,14
scLinaX_tabula_sapiens,LINC01560,nonPAR_inactive,Thymus,original,0.000,12
scLinaX_tabula_sapiens,LOC101928335,nonPAR_unknown,Thymus,original,0.000,14
scLinaX_tabula_sapiens,LOC101928402,nonPAR_unknown,Thymus,original,0.000,12
scLinaX_tabula_sapiens,LOC105373311,nonPAR_unknown,Thymus,original,0.091,11
scLinaX_tabula_sapiens,LOC389906,nonPAR_unknown,Thymus,original,0.355,110
scLinaX_tabula_sapiens,LONRF3,nonPAR_inactive,Thymus,original,0.053,57
scLinaX_tabula_sapiens,LRCH2,nonPAR_inactive,Thymus,original,0.061,33
scLinaX_tabula_sapiens,MAGT1,nonPAR_inactive,Thymus,original,0.000,34
scLinaX_tabula_sapiens,MAMLD1,nonPAR_inactive,Thymus,original,0.000,14
scLinaX_tabula_sapiens,MAOA,nonPAR_escape,Thymus,original,0.000,29
scLinaX_tabula_sapiens,MAP3K15,nonPAR_variable,Thymus,original,0.000,25
scLinaX_tabula_sapiens,MAP7D3,nonPAR_inactive,Thymus,original,0.032,126
scLinaX_tabula_sapiens,MCTS1,nonPAR_inactive,Thymus,original,0.500,12
scLinaX_tabula_sapiens,MECP2,nonPAR_inactive,Thymus,original,0.018,446
scLinaX_tabula_sapiens,MED12,nonPAR_inactive,Thymus,original,0.158,38
scLinaX_tabula_sapiens,MED14,nonPAR_escape,Thymus,original,0.190,58
scLinaX_tabula_sapiens,MED14OS,nonPAR_unknown,Thymus,original,0.077,13
